Itemid,SeoText,ManufacturerID,ManufacturerName,ProductName,Description,Invoice,Feature,Images,Popularity
665528,3M-Healthcare-US-Opco-LLC-84002,84002,3M Healthcare US Opco LLC,"GOWN KIT, BAIR PAW 2PORT (30/CS)                      ARIZAN",Patient Warming Gown Kit 3M™ Bair Hugger™ Plus One Size Fits Most Blue Reusable,"GOWN KIT, BAIR PAW 2PORT (30/CS)                      ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/665528.jpg,5
852222,3M-Healthcare-US-Opco-LLC-1496V,1496V,3M Healthcare US Opco LLC,"INDICATOR, STREAM ATTEST SUPR RAPID READOUT (24/CS    3M",Attest™ Super Rapid Readout Sterilization Indicator Challenge Pack Steam,"INDICATOR, STREAM ATTEST SUPR RAPID READOUT (24/CS    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/852222_ppkgleft.jpg,48
1065172,3M-Healthcare-US-Opco-LLC-490,490,3M Healthcare US Opco LLC,"AUTO READER, STEAM ATTEST RAPID D/S",Biological Indicator Incubator 3M™ Attest™ Auto-Reader,"AUTO READER, STEAM ATTEST RAPID D/S",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1065172.jpg,13
1166396,3M-Healthcare-US-Opco-LLC-490M,490M,3M Healthcare US Opco LLC,"AUTO-READER, STEAM ATTEST MINID/S","3M™ Attest™ Mini Auto-Reader 3.2 X 6.1 Inch, Charcoal","AUTO-READER, STEAM ATTEST MINID/S",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1166396_front.jpg,9
442101,3M-Healthcare-US-Opco-LLC-127,127,3M Healthcare US Opco LLC,"INCUBATOR, ATTEST BIO INDICATOR 28 VIAL               3M",Biological Indicator Incubator 3M™ Attest™,"INCUBATOR, ATTEST BIO INDICATOR 28 VIAL               3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/442101.jpg,2
1134825,3M-Healthcare-US-Opco-LLC-24240,24240,3M Healthcare US Opco LLC,"WARMER SET, FLUID STD FLOW MODEL 24240 (10/CS)","Fluid Warming Set Ranger™ Pump 1 Port 9,000 mL / Hr Drip Rate Without Filter 60 Inch Tubing Blood / Solution","WARMER SET, FLUID STD FLOW MODEL 24240 (10/CS)",,,2
149569,3M-Healthcare-US-Opco-LLC-1261,1261,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL ATTEST (100/BX)                 3M",Attest™ Sterilization Biological Indicator Vial Steam,"INDICATOR, BIOLOGICAL ATTEST (100/BX)                 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/149569_front.jpg,140
134484,3M-Healthcare-US-Opco-LLC-1262,1262,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL STEAM ATTEST (100/BX)           3M",Attest™ Sterilization Biological Indicator Vial Steam,"INDICATOR, BIOLOGICAL STEAM ATTEST (100/BX)           3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/134484_ppkgleft.jpg,198
852279,3M-Healthcare-US-Opco-LLC-41482V,41482V,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL ATTEST SUPR RAPID 5 STREAM (24/CS)",Attest™ Super Rapid 5 Steam-Plus Sterilization Indicator Challenge Pack Steam 2 Inch,"INDICATOR, BIOLOGICAL ATTEST SUPR RAPID 5 STREAM (24/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/852279_ppkgleft.jpg,362
153736,3M-Healthcare-US-Opco-LLC-1261P,1261P,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL STEAM ATTEST (25/BX 4BX/CS)",Attest™ Sterilization Biological Indicator Vial Steam,"INDICATOR, BIOLOGICAL STEAM ATTEST (25/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/153736.jpg,99
143644,3M-Healthcare-US-Opco-LLC-1262P,1262P,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL STEAM ATTEST (25/BX)            3M",Attest™ Sterilization Biological Indicator Vial Steam,"INDICATOR, BIOLOGICAL STEAM ATTEST (25/BX)            3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/143644_ppkgleft.jpg,691
1106455,3M-Healthcare-US-Opco-LLC-390,390,3M Healthcare US Opco LLC,"AUTO READER, STEAM ATTEST STRLZ D/S",Attest™ Auto Reader 3-1/4 X 8-3/4 Inch,"AUTO READER, STEAM ATTEST STRLZ D/S",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1106455.jpg,19
1029909,3M-Healthcare-US-Opco-LLC-1295,1295,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL ATTEST RAPID READ OUT (30EA/BG)",Attest™ Rapid Readout Sterilization Biological Indicator Vial Vaporized Hydrogen Peroxide,"INDICATOR, BIOLOGICAL ATTEST RAPID READ OUT (30EA/BG)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1029909.jpg,56
1203527,3M-Healthcare-US-Opco-LLC-1264-S,1264-S,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL EO ATTEST (300/PK 2PK/CS)",Attest™ Sterilization Biological Indicator Vial EO Gas,"INDICATOR, BIOLOGICAL EO ATTEST (300/PK 2PK/CS)",,,
775749,3M-Healthcare-US-Opco-LLC-1355-18MM,1355-18MM,3M Healthcare US Opco LLC,"TAPE, INDICATOR LEAD FREE STEAM 0.70""X60YDS (28RLS/CS)",Steam Indicator Tape 3M™ Comply™ 3/4 Inch X 60 Yard Steam,"TAPE, INDICATOR LEAD FREE STEAM 0.70""X60YDS (28RLS/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/775749.jpg,9
775750,3M-Healthcare-US-Opco-LLC-1355-24MM,1355-24MM,3M Healthcare US Opco LLC,"TAPE, INDICATOR LEAD FREE STEAM 0.94""X60YDS (20RLS/CS)",Steam Indicator Tape 3M™ Comply™ 1 Inch X 60 Yard Steam,"TAPE, INDICATOR LEAD FREE STEAM 0.94""X60YDS (20RLS/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/775750.jpg,163
176271,3M-Healthcare-US-Opco-LLC-1266,1266,3M Healthcare US Opco LLC,"RECORD, STEAM LOG BOOK (50/BINDER)                    3M",Sterilizer Log Book 3M™ Steam,"RECORD, STEAM LOG BOOK (50/BINDER)                    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/176271.jpg,81
1026077,3M-Healthcare-US-Opco-LLC-41482VF,41482VF,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL ATTEST SUPR RAPID 5 STEAM (24/CS) 3M",Attest™ Super Rapid 5 Steam-Plus Sterilization Indicator Challenge Pack Steam 2 Inch,"INDICATOR, BIOLOGICAL ATTEST SUPR RAPID 5 STEAM (24/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1026077.jpg,65
486564,3M-Healthcare-US-Opco-LLC-1266-A,1266-A,3M Healthcare US Opco LLC,"LOG BOOK, ATTEST              3M",Sterilizer Log Book 3M™ Attest™ Steam,"LOG BOOK, ATTEST              3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/486564.jpg,79
566792,3M-Healthcare-US-Opco-LLC-41382,41382,3M Healthcare US Opco LLC,"PACK, RAPID ATTEST 5 STEAM PLUS TEST (16/BX 4BX/CS    3M",Attest™ Rapid 5 Steam-Plus Sterilization Biological Indicator Pack Steam 2 Inch,"PACK, RAPID ATTEST 5 STEAM PLUS TEST (16/BX 4BX/CS    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/566792_ppkgleft.jpg,130
852219,3M-Healthcare-US-Opco-LLC-1492V,1492V,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL ATTEST SUPR RAPID (50/BX 4BX/CS)",Attest™ Super Rapid Readout Sterilization Biological Indicator Vial Steam,"INDICATOR, BIOLOGICAL ATTEST SUPR RAPID (50/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/852219_ppkgleft.jpg,257
200071,3M-Healthcare-US-Opco-LLC-116,116,3M Healthcare US Opco LLC,"INCUBATOR, BIOLOGICAL STEAM ATTEST                    3M",Biological Indicator Incubator 3M™ Attest™,"INCUBATOR, BIOLOGICAL STEAM ATTEST                    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/200071_ppkgleft.jpg,80
1166397,3M-Healthcare-US-Opco-LLC-490MKIT,490MKIT,3M Healthcare US Opco LLC,"STARTER KIT, AUTO READER SUPERRAPID MINI F/490M AUTO READER","3M™ Attest™ Mini Auto-Reader Starter Kit (1)Mini Auto-reader, (100) Attest Super Rapid Biological Indicators (1492VS), (1000) Attest™ Steam Chemical Type 5 Integrators (1243B), (10) Rolls of Comply™ Steam Indicator Tape for Disposable Wraps (1355-24MM), Instructions For Use","STARTER KIT, AUTO READER SUPERRAPID MINI F/490M AUTO READER",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1166397_pkit.jpg,26
1009962,3M-Healthcare-US-Opco-LLC-1491,1491,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL ATTEST GRAVITY STREAM (50/BX 4BX/CS)",Attest™ Rapid Readout Sterilization Biological Indicator Vial Steam 2-1/2 Inch,"INDICATOR, BIOLOGICAL ATTEST GRAVITY STREAM (50/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1009962_ppkgleft.jpg,91
134485,3M-Healthcare-US-Opco-LLC-1264,1264,3M Healthcare US Opco LLC,"INDICATOR, BIOLOGICAL EO ATTEST (100/BX)              3M",Attest™ Sterilization Biological Indicator Vial EO Gas,"INDICATOR, BIOLOGICAL EO ATTEST (100/BX)              3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/134485.jpg,
842719,3M-Healthcare-US-Opco-LLC-24355,24355,3M Healthcare US Opco LLC,"HIGH FLOW SET, FLUID WARMING (1/CS)",Fluid Warming Set Ranger™HiFlow Pump 1 Port 20 Drops / mL Drip Rate 150 Micron Filter Blood / Solution,"HIGH FLOW SET, FLUID WARMING (1/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/842719.jpg,9
283333,3M-Healthcare-US-Opco-LLC-1292,1292,3M Healthcare US Opco LLC,"INDICATOR, STEAM ATTEST AUTOREAD (50/BX)              3M",Attest™ Rapid Readout Sterilization Biological Indicator Vial Steam,"INDICATOR, STEAM ATTEST AUTOREAD (50/BX)              3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/283333_ppkgleft.jpg,177
310144,3M-Healthcare-US-Opco-LLC-1296,1296,3M Healthcare US Opco LLC,"TEST PACK, BIOLOGICAL INDICATOR RAPID READOUT(25/C    3M",Attest™ Rapid Readout Sterilization Biological Indicator Pack Steam,"TEST PACK, BIOLOGICAL INDICATOR RAPID READOUT(25/C    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/310144_ppkgleft.jpg,81
961815,3M-Healthcare-US-Opco-LLC-1294,1294,3M Healthcare US Opco LLC,"INDICATOR, BIO RAPID READ (50/BX 4BX/CS)",Attest™ Rapid Readout Sterilization Biological Indicator Vial EO Gas,"INDICATOR, BIO RAPID READ (50/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/961815.jpg,4
771411,3M-Healthcare-US-Opco-LLC-9230,9230,3M Healthcare US Opco LLC,"ANTISEPTIC, HAND AVAGARD D INSTANT 33.8OZ (5/CS) 3M","Hand Sanitizer 3M™ Avagard™ D 1,000 mL Ethyl Alcohol Gel Dispenser Refill Bottle","ANTISEPTIC, HAND AVAGARD D INSTANT 33.8OZ (5/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/771411.jpg,28
1120584,3M-Healthcare-US-Opco-LLC-9229,9229,3M Healthcare US Opco LLC,"DISPENSER, DRIP TRAP AVAGARD (12/CS)",Drip Tray 3M™ Avagard™,"DISPENSER, DRIP TRAP AVAGARD (12/CS)",,,
473839,3M-Healthcare-US-Opco-LLC-1298,1298,3M Healthcare US Opco LLC,"TEST PACK, A TEST RAPID READOUT (25PK/BX 2BX/CS)      3M",Attest™ Rapid Readout Sterilization Biological Indicator Pack EO Gas,"TEST PACK, A TEST RAPID READOUT (25PK/BX 2BX/CS)      3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/473839.jpg,4
406351,3M-Healthcare-US-Opco-LLC-9222,9222,3M Healthcare US Opco LLC,"ANTISEPTIC, AVAGARD HAND W/MOISTURIZER 16OZ (12/CS)",Hand Sanitizer 3M™ Avagard™ D 16 oz. Ethyl Alcohol Gel Pump Bottle,"ANTISEPTIC, AVAGARD HAND W/MOISTURIZER 16OZ (12/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/406351_front.jpg,697
1198369,3M-9210,9210+,3M,"MASK, RESPIRATOR DISP N95-INDUST (240/CS)",Particulate Respirator Mask 3M™ Aura™ Industrial N95 Flat Fold Elastic Strap One Size Fits Most White NonSterile Not Rated Adult,"MASK, RESPIRATOR DISP N95-INDUST (240/CS)",,,34
406350,3M-Healthcare-US-Opco-LLC-9221,9221,3M Healthcare US Opco LLC,"ANTISEPTIC, HAND W/MOISTURIZERS 3OZ (48/CS) 3M",Hand Sanitizer 3M™ Avagard™ D 3 oz. Ethyl Alcohol Gel Bottle,"ANTISEPTIC, HAND W/MOISTURIZERS 3OZ (48/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/406350_front.jpg,99
903764,3M-Healthcare-US-Opco-LLC-1292-S,1292-S,3M Healthcare US Opco LLC,ATTEST RAPID BIO INDICATOR    300/BX 2BX/CS,Attest™ Rapid Readout Sterilization Biological Indicator Vial Steam,ATTEST RAPID BIO INDICATOR    300/BX 2BX/CS,,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/903764.jpg,3
800380,3M-Healthcare-US-Opco-LLC-9322A,9322A,3M Healthcare US Opco LLC,"ANTISEPTIC, HAND AVAGARD FM INSTANT 1000ML (5/CS) 3M","Hand Sanitizer 3M™ Avagard™ 1,000 mL Ethyl Alcohol Foaming Pump Bottle","ANTISEPTIC, HAND AVAGARD FM INSTANT 1000ML (5/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/800380_front.jpg,77
842892,3M-Healthcare-US-Opco-LLC-9320A,9320A,3M Healthcare US Opco LLC,"ANTISEPTIC, HAND AVAGARD FOAMING INSTANT 50ML (25/ 3M",Hand Sanitizer 3M™ Avagard™ 50 mL Ethyl Alcohol Foaming Pump Bottle,"ANTISEPTIC, HAND AVAGARD FOAMING INSTANT 50ML (25/ 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/842892.jpg,1
788921,3M-Healthcare-US-Opco-LLC-9321A,9321A,3M Healthcare US Opco LLC,"SANITIZER, HAND AVAGARD INSTANT (12EA/CS) 3M",Hand Sanitizer 3M™ Avagard™ 16.9 oz. Ethyl Alcohol Foaming Pump Bottle,"SANITIZER, HAND AVAGARD INSTANT (12EA/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/788921_front.jpg,162
871360,3M-Healthcare-US-Opco-LLC-9244,9244,3M Healthcare US Opco LLC,"DISPENSER, FLOOR F/HND SANTZR DPSN",Dispenser Floor Stand 3M™ Avagard™ Steel,"DISPENSER, FLOOR F/HND SANTZR DPSN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/871360.jpg,3
888705,3M-Healthcare-US-Opco-LLC-9246,9246,3M Healthcare US Opco LLC,"BRACKET, WALL F/HND SANITIZER 500ML (16/CS)",Wall Bracket 3M™ Avagard™ White,"BRACKET, WALL F/HND SANITIZER 500ML (16/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/888705.jpg,
196098,3M-Healthcare-US-Opco-LLC-1291,1291,3M Healthcare US Opco LLC,"INDICATOR, STEAM ATTEST RAPID (50/BX)                 3M",Attest™ Rapid Readout Sterilization Biological Indicator Vial Steam,"INDICATOR, STEAM ATTEST RAPID (50/BX)                 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/196098_ppkgleft.jpg,275
440459,3M-Healthcare-US-Opco-LLC-9204,9204,3M Healthcare US Opco LLC,"CLEANER, NAIL ANTISEPTIC (150/BX 6BX/CS) 3M",Nail Cleaner Pick 3M™ Avagard™ For Fingernails and Cuticles,"CLEANER, NAIL ANTISEPTIC (150/BX 6BX/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/440459.jpg,295
672008,3M-Healthcare-US-Opco-LLC-9228,9228,3M Healthcare US Opco LLC,"DISPENSER, AVAGARD WALL HND FREE (4/CS) 3M",Hand Hygiene Dispenser 3M™ Avagard™ 500 mL Wall Mount,"DISPENSER, AVAGARD WALL HND FREE (4/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/672008_left.jpg,34
777153,3M-Healthcare-US-Opco-LLC-9216,9216,3M Healthcare US Opco LLC,"CLEANSER, HAND AVAGARD WEDGE BTL 1.2L (4/CS) 3M","Waterless Surgical Scrub 3M™ Avagard™ 1,200 mL Dispenser Refill Bottle 1% / 61% Strength CHG (Chlorhexidine Gluconate) / Ethyl Alcohol NonSterile","CLEANSER, HAND AVAGARD WEDGE BTL 1.2L (4/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/777153.jpg,10
474985,3M-Healthcare-US-Opco-LLC-9202,9202,3M Healthcare US Opco LLC,"BRACKET, AVAGARD WALL/BUTTON PUMP (1/CS) 3M",Wall Bracket and Hand Pump 3M™ Avagard™,"BRACKET, AVAGARD WALL/BUTTON PUMP (1/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/474985.jpg,45
842891,3M-Healthcare-US-Opco-LLC-9241,9241,3M Healthcare US Opco LLC,"DISPENSER, HND ANTSPTC AVAGRD WALL UNIV MANUAL (4/ 3M",Hand Hygiene Dispenser 3M™ Avagard™ Manual 1000 mL Wall Mount,"DISPENSER, HND ANTSPTC AVAGRD WALL UNIV MANUAL (4/ 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/842891.jpg,7
587837,3M-Healthcare-US-Opco-LLC-41382F,41382F,3M Healthcare US Opco LLC,"PACK, RAPID ATTEST 5 STEAM PLUS TEST (16/BX 4BX/CS    3M",Attest™ Sterilization Biological Indicator Pack Steam 2 Inch,"PACK, RAPID ATTEST 5 STEAM PLUS TEST (16/BX 4BX/CS    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/587837.jpg,1
1236589,3M-Healthcare-US-Opco-LLC-77500,77500,3M Healthcare US Opco LLC,"WARMING, PATIENT BAIR HUGGER",Patient Warming Unit Bair Hugger™ Model 775 Portable 13 X 13 X 13 Inch,"WARMING, PATIENT BAIR HUGGER",,,3
386787,3M-Healthcare-US-Opco-LLC-42268,42268,3M Healthcare US Opco LLC,"BLANKET, UPPER BODY ALLIANCE (10/CS)                  ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 24 W X 74 L Inch Polypropylene Cover,"BLANKET, UPPER BODY ALLIANCE (10/CS)                  ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/386787_front.jpg,169
1196005,3M-Healthcare-US-Opco-LLC-90065,90065,3M Healthcare US Opco LLC,"BOOTIES, BAIR HUGGER W/PAW TREADS STD (30/CS)",Slipper Socks 3M™ Bair Hugger™ One Size Fits Most Purple Ankle High,"BOOTIES, BAIR HUGGER W/PAW TREADS STD (30/CS)",,,1
938417,3M-Healthcare-US-Opco-LLC-9236,9236,3M Healthcare US Opco LLC,"BRACKET, WALL MOUNT DISPNSR F/AVAGARD INST HAND ANTISEP 16/C",Wall Mount Bracket 3M™ Avagard™ White,"BRACKET, WALL MOUNT DISPNSR F/AVAGARD INST HAND ANTISEP 16/C",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/938417.jpg,
437989,3M-Healthcare-US-Opco-LLC-9200,9200,3M Healthcare US Opco LLC,"CLEANSER, AVAGARD HAND 16OZ BTL (8/CS) 3M",Waterless Surgical Scrub 3M™ Avagard™ 16 oz. Dispenser Refill Bottle 1% / 61% Strength CHG (Chlorhexidine Gluconate) / Ethyl Alcohol NonSterile,"CLEANSER, AVAGARD HAND 16OZ BTL (8/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/437989_front.jpg,1223
444808,3M-Healthcare-US-Opco-LLC-9201,9201,3M Healthcare US Opco LLC,"BRACKET, AVAGARD WALL/FOOTPUMP3M","Wall Bracket and Foot Pump 3M™ Avagard™ For 3M™ Avagard™ Surgical and Healthcare Personnel Hand Antiseptic Wedge Bottles, 9200 and 9216","BRACKET, AVAGARD WALL/FOOTPUMP3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/444808.jpg,100
434748,3M-Healthcare-US-Opco-LLC-57000,57000,3M Healthcare US Opco LLC,"BLANKET, SURG ACCESS (10/CS)  ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 36 W X 84 L Inch Polypropylene Cover 181 gm,"BLANKET, SURG ACCESS (10/CS)  ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/434748.jpg,
239905,3M-Healthcare-US-Opco-LLC-52500,52500,3M Healthcare US Opco LLC,"BLANKET, BAIR HUGGER LOWER BODY (10/CS)               ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 36 W X 60 L Inch Polypropylene Cover 4 oz.,"BLANKET, BAIR HUGGER LOWER BODY (10/CS)               ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/239905.jpg,301
1045420,3M-Healthcare-US-Opco-LLC-62200,62200,3M Healthcare US Opco LLC,"BLANKET, WARMING UPPER BODY BAIR HUGGER MULTI-POS (10/CS)",Forced Air Warming Blanket 3M™ Bair Hugger™ 24 W X 78 L Inch Polypropylene Cover,"BLANKET, WARMING UPPER BODY BAIR HUGGER MULTI-POS (10/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1045420_ls.jpg,82
495515,3M-Healthcare-US-Opco-LLC-54200,54200,3M Healthcare US Opco LLC,"BLANKET, TORSO DUAL PORT (10/CS)                      3M",Forced Air Warming Blanket 3M™ Bair Hugger™ 91 W X 107 L cm Polypropylene Cover 90 gm,"BLANKET, TORSO DUAL PORT (10/CS)                      3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/495515.jpg,3
830965,3M-Healthcare-US-Opco-LLC-9240,9240,3M Healthcare US Opco LLC,"DISPENSER, HND ANTISEPT WALL AVAGRD HNDS FREE (4/C 3M",Hand Hygiene Dispenser 3M™ Avagard™ Touch Free 1000 mL Wall Mount,"DISPENSER, HND ANTISEPT WALL AVAGRD HNDS FREE (4/C 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/830965.jpg,6
292404,3M-Healthcare-US-Opco-LLC-53700,53700,3M Healthcare US Opco LLC,"BLANKET, WARMING SM LOW/BODY (10/CS)                  ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 35 W X 24 L Inch Polypropylene Cover,"BLANKET, WARMING SM LOW/BODY (10/CS)                  ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/292404.jpg,7
386786,3M-Healthcare-US-Opco-LLC-40068,40068,3M Healthcare US Opco LLC,"BLANKET, FULL BODY ALLIANCE (10/CS)                   ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 37 W X 83 L Inch Polypropylene Cover,"BLANKET, FULL BODY ALLIANCE (10/CS)                   ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/386786.jpg,42
276009,3M-Healthcare-US-Opco-LLC-30000,30000,3M Healthcare US Opco LLC,"BLANKET, WARMING FULL BODY ADULT (10/CS)              ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 36 W X 84 L Inch Polypropylene Cover 5.5 oz.,"BLANKET, WARMING FULL BODY ADULT (10/CS)              ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/276009_front.jpg,133
276010,3M-Healthcare-US-Opco-LLC-31500,31500,3M Healthcare US Opco LLC,"BLANKET, WARMING MULTI ACCESS (10/CS)                 ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 91 W X 213 L cm Polypropylene Cover 150 gm,"BLANKET, WARMING MULTI ACCESS (10/CS)                 ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/276010.jpg,4
521419,3M-Healthcare-US-Opco-LLC-63500,63500,3M Healthcare US Opco LLC,"BLANKET, CARDIAC FULL ACCESS (5/CS)                   ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 91 W X 221 L cm Polypropylene Cover 198 gm,"BLANKET, CARDIAC FULL ACCESS (5/CS)                   ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/521419.jpg,24
641552,3M-Healthcare-US-Opco-LLC-58501,58501,3M Healthcare US Opco LLC,"BLANKET, LITHOTOMY UNDERBODY (10/CS)                  ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 91 W X 160 L cm Polypropylene Cover,"BLANKET, LITHOTOMY UNDERBODY (10/CS)                  ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/641552.jpg,
348286,3M-Healthcare-US-Opco-LLC-55501,55501,3M Healthcare US Opco LLC,"BLANKET, WARMING PED FULL ACCESS (10/CS)              ARIZAN",Forced Air Warming Blanket 3M™ Bair Hugger™ 36 W X 33 L Inch Polypropylene Cover,"BLANKET, WARMING PED FULL ACCESS (10/CS)              ARIZAN",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/348286.jpg,22
1041441,3M-Healthcare-US-Opco-LLC-90081,90081,3M Healthcare US Opco LLC,"HOSE, PT WARMING SYS BAIR PAWS",Warming Unit Replacement Hose 3M™ Bair Hugger™,"HOSE, PT WARMING SYS BAIR PAWS",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1041441.jpg,7
1087630,3M-Healthcare-US-Opco-LLC-90073,90073,3M Healthcare US Opco LLC,"HOLDER, REMOTE F/BLAIR HUGGER TEMP CONTROLLER",Temperature Controller Holder 3M™ Bair Hugger™,"HOLDER, REMOTE F/BLAIR HUGGER TEMP CONTROLLER",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1087630.jpg,2
1116988,3M-Healthcare-US-Opco-LLC-90082,90082,3M Healthcare US Opco LLC,"CONTROLLER, F/WARMING UNIT BAIR HUGGER",Controller 3M™ Bair Hugger™ For Bair Hugger™ Heating Unit,"CONTROLLER, F/WARMING UNIT BAIR HUGGER",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1116988.jpg,4
5758,3M-Healthcare-US-Opco-LLC-1525-1,1525-1,3M Healthcare US Opco LLC,"TAPE, ADHSV BLENDERM 1""X5YDS (12RL/BX)                3M",Waterproof Medical Tape 3M™ Blenderm™ Transparent 1 Inch X 5 Yard Plastic NonSterile,"TAPE, ADHSV BLENDERM 1""X5YDS (12RL/BX)                3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5758_ppkgleft.jpg,157
